Image Name,Train Caption,Augmented Train Caption
British_Shorthair_118.jpg,a photograph of a gray cat with yellow eyes looking at the camera,a photograph of a cat with yellow eyes looking at the camera
boxer_181.jpg,a photograph of a dog sitting on a set of steps,a photograph of a dog laying on a tiled floor next to a potted plant
saint_bernard_125.jpg,a photograph of a dog is standing on a path with its tongue out,a photograph of a dog with its tongue out standing on a path
boxer_189.jpg,a photograph of a black and white dog laying in the grass,a photograph of a small black and white dog laying in the grass
beagle_126.jpg,a photograph of a dog with a sad look on his face,a photograph of a dog with a brown nose and white chest
chihuahua_133.jpg,a photograph of a small dog sitting on a bed with pillows,a photograph of a small dog laying on a bed with a pillow
keeshond_109.jpg,a photograph of a fluffy dog sitting on the floor in a kitchen,a photograph of a fluffy dog is standing on a table
Birman_174.jpg,a photograph of a cat walking in the grass with its tail up,a photograph of a cat is laying in the grass on the ground
english_cocker_spaniel_153.jpg,a photograph of a dog standing on a grass covered field,a photograph of a dog is standing in the grass with a person
pug_123.jpg,a photograph of a small dog with its tongue out standing on a tiled floor,a photograph of a pug dog with its tongue out and its tongue hanging out
keeshond_168.jpg,a photograph of a dog with a shaggy hair sitting on a rock,a photograph of a dog with a shaggy coat sitting in front of a house
Sphynx_170.jpg,a photograph of a cat sitting in a cat bed on a table,a photograph of a cat sitting on a cat bed looking up
german_shorthaired_101.jpg,a photograph of a dog with a pink tongue standing in a field,a photograph of a dog with a pink tongue sticking out of its mouth
saint_bernard_170.jpg,a photograph of a dog walking on a dirt road next to a person,a photograph of a dog standing on a dirt road next to a person
beagle_110.jpg,a photograph of a dog sitting on a red brick floor,a photograph of a dog with a red bandana on its head
newfoundland_148.jpg,a photograph of a large black dog laying on a tiled floor,a photograph of a black dog laying on its back on a tiled floor
american_bulldog_118.jpg,a photograph of a white dog standing on a beach next to the water,a photograph of a dog is laying down on the ground
german_shorthaired_135.jpg,a photograph of a dog with a red collar sitting on a wooden floor,a photograph of a dog with a red collar looking up
wheaten_terrier_113.jpg,a photograph of a dog is looking up at the camera,a photograph of a dog is sitting on the floor with a leash
american_pit_bull_terrier_152.jpg,a photograph of a dog standing in the snow with a leash,a photograph of a dog with a collar and a leash
scottish_terrier_151.jpg,a photograph of a black dog sitting on the floor in a room,a photograph of a small black dog sitting on the floor
Russian_Blue_188.jpg,a photograph of a cat laying on a bed with a pillow,a photograph of a cat laying on a bed with a pillow
Bombay_126.jpg,a photograph of a black cat sitting on top of a chair,a photograph of a black cat laying on a carpet in a room
boxer_134.jpg,a photograph of a dog with a collar on standing on a sidewalk,a photograph of a black dog with a sad look on his face
english_cocker_spaniel_172.jpg,a photograph of a dog laying on a wooden floor next to a woman,a photograph of a dog laying on a couch with its tongue out
chihuahua_158.jpg,a photograph of a small dog sitting on a blanket next to a stuffed animal,a photograph of a small dog is sitting in a tree
staffordshire_bull_terrier_129.jpg,a photograph of a black dog with a ball in its mouth,a photograph of a black dog with a ball in its mouth
newfoundland_178.jpg,a photograph of a black dog sitting in the grass looking at the camera,a photograph of a black dog with a brown face and a black collar
beagle_109.jpg,a photograph of a dog sitting on the ground with a leash,a photograph of a dog sitting in front of a gate
samoyed_112.jpg,a photograph of a white dog with a long tongue standing on a rug,a photograph of a white dog with a long tongue sticking out
Egyptian_Mau_115.jpg,a photograph of a cat sitting on a set of stairs,a photograph of a cat laying on a carpet with its eyes glowing
Birman_112.jpg,a photograph of a cat with blue eyes sitting on a chair,a photograph of a cat with blue eyes looking up at the camera
english_cocker_spaniel_105.jpg,a photograph of a dog with a collar on laying on the floor,a photograph of a dog with a collar on looking at the camera
beagle_133.jpg,a photograph of a dog sleeping on a bed with a blanket,a photograph of a dog sleeping on a bed with a pink blanket
Siamese_180.jpg,a photograph of a cat sitting on a table next to a potted plant,a photograph of a cat sitting on a window sill next to a plant
British_Shorthair_15.jpg,a photograph of a grey cat standing on a red surface,a photograph of a grey cat standing on a red surface
newfoundland_183.jpg,a photograph of a black dog with a chain around its neck,a photograph of a black dog with a chain around it's neck
american_pit_bull_terrier_110.jpg,a photograph of a dog laying in the grass with its tongue out,a photograph of a dog laying on the grass with its tongue out
leonberger_178.jpg,a photograph of a dog sitting on a green lawn with a frisbee in its mouth,a photograph of a dog sitting on a green lawn with its tongue out
german_shorthaired_149.jpg,a photograph of a dog sitting in the grass with a ball in its mouth,a photograph of a dog sitting in the grass with a ball in its mouth
staffordshire_bull_terrier_127.jpg,a photograph of a black dog standing on top of a grass covered field,a photograph of a black dog looking up at the camera
Egyptian_Mau_162.jpg,a photograph of a cat with yellow eyes sitting on a bed,a photograph of a kitten with yellow eyes looking at the camera
samoyed_16.jpg,a photograph of a white dog laying in the grass in a park,a photograph of a white dog laying in the grass looking at the camera
British_Shorthair_122.jpg,a photograph of a gray cat standing on a white floor,a photograph of a gray cat with a yellow eye staring at the camera
english_setter_171.jpg,a photograph of a dog standing on a porch with a leash,a photograph of a dog with a leash standing on a porch
havanese_177.jpg,a photograph of a white dog laying in the leaves on the ground,a photograph of a white dog laying on top of a pile of leaves
german_shorthaired_190.jpg,a photograph of a dog laying in the grass with a frisbee in its mouth,a photograph of a dog laying on the grass in a park
Persian_11.jpg,a photograph of a fluffy white cat with green eyes sitting on a couch,a photograph of a fluffy white cat with a black background
Bombay_110.jpg,a photograph of a black cat sitting on a tan background,a photograph of a black cat sitting on a wooden floor
american_pit_bull_terrier_132.jpg,a photograph of a white dog standing in a field of grass,a photograph of a white dog with a collar standing in the grass
boxer_176.jpg,a photograph of a dog laying on a couch with its head on a pillow,a photograph of a dog laying on a couch with its head on another dog
pomeranian_16.jpg,a photograph of a small dog chewing on a stuffed animal,a photograph of a small dog is chewing on a stuffed animal
Abyssinian_120.jpg,a photograph of a cat sitting on a chair in a room,a photograph of a cat sitting on top of a black chair
shiba_inu_129.jpg,a photograph of a dog running in the grass with a frisbee,a photograph of a dog running in the grass with a frisbee in its mouth
saint_bernard_122.jpg,a photograph of a dog with a pink tongue sticking out of its mouth,a photograph of a dog with a pink tongue sticking out of its mouth
american_pit_bull_terrier_190.jpg,a photograph of a dog laying on a couch with a remote control,a photograph of a dog laying on a couch with a pillow
english_setter_145.jpg,a photograph of a dog laying on the ground with a toy,a photograph of a dog laying on the ground with a toy
boxer_11.jpg,a photograph of a dog laying on a blanket on the ground,a photograph of a dog with a sad look on its face
beagle_169.jpg,a photograph of a dog chewing on a bone on the floor,a photograph of a dog chewing on a bone on the floor
British_Shorthair_110.jpg,a photograph of a cat laying in the grass with its eyes closed,a photograph of a grey cat laying on the grass with its eyes closed
american_bulldog_134.jpg,a photograph of a dog laying in the grass with a collar on,a photograph of a dog laying on the grass in a field
Bengal_12.jpg,a photograph of a cat sitting on top of a suitcase,a photograph of a cat sitting on top of a black bag
Ragdoll_145.jpg,a photograph of a cat sitting on the floor in front of a fireplace,a photograph of a cat sitting on the floor in front of a fireplace
japanese_chin_165.jpg,a photograph of a small dog is laying on a pillow,a photograph of a small dog sitting on a couch with its paws on the arm
Russian_Blue_120.jpg,a photograph of a cat sitting in front of a window looking at the camera,a photograph of a gray cat looking out a window
Sphynx_172.jpg,a photograph of a cat laying on a red blanket on a couch,a photograph of a cat with a very large head sitting on a red blanket
